"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","All","All","2043","[95,100[",195500,195400,2,-0.051150895140665
"CANSIM","All","All","2043","[100,max[",28900,28800,2,-0.346020761245675
"CANSIM","All","Male","2043","All",22970400,18045800,2,-21.4388952739177
"CANSIM","All","Male","2043","[20,25[",1466400,1461300,1,-0.347790507364975
"CANSIM","All","Male","2043","[25,30[",1459300,1453900,1,-0.370040430343315
"CANSIM","All","Male","2043","[30,35[",1473600,1468300,1,-0.359663409337676
"CANSIM","All","Male","2043","[35,40[",1458600,1453700,1,-0.335938571232689
"CANSIM","All","Male","2043","[40,45[",1458000,1453400,1,-0.315500685871056
"CANSIM","All","Male","2043","[45,50[",1511800,1507100,1,-0.310887683556026
"CANSIM","All","Male","2043","[50,55[",1512800,1508300,1,-0.297461660497091
"CANSIM","All","Male","2043","[55,60[",1407700,1403500,1,-0.298359025360517
"CANSIM","All","Male","2043","[60,65[",1285400,1281900,1,-0.272288781702194
"CANSIM","All","Male","2043","[65,70[",1140800,1137900,1,-0.254207573632539
"CANSIM","All","Male","2043","[70,75[",1073200,1070600,1,-0.242266120014909
"CANSIM","All","Male","2043","[75,80[",1033900,1031500,1,-0.232130766998754
"CANSIM","All","Male","2043","[80,85[",911900,910000,1,-0.208356179405637
"CANSIM","All","Male","2043","[85,90[",583800,582700,1,-0.188420692017814
"CANSIM","All","Male","2043","[90,95[",250800,250500,1,-0.119617224880383
"CANSIM","All","Male","2043","[95,100[",64000,64000,1,0
"CANSIM","All","Male","2043","[100,max[",7200,7200,1,0
"CANSIM","All","Female","2043","All",23534200,18857000,2,-19.8740556296794
"CANSIM","All","Female","2043","[20,25[",1370000,1365300,1,-0.343065693430657
"CANSIM","All","Female","2043","[25,30[",1406800,1401800,1,-0.355416548194484
"CANSIM","All","Female","2043","[30,35[",1464900,1459900,1,-0.341320226636631
"CANSIM","All","Female","2043","[35,40[",1472300,1467500,1,-0.326020512123888
"CANSIM","All","Female","2043","[40,45[",1465600,1461000,1,-0.313864628820961
"CANSIM","All","Female","2043","[45,50[",1497600,1493100,1,-0.300480769230769
"CANSIM","All","Female","2043","[50,55[",1502400,1498000,1,-0.292864749733759
"CANSIM","All","Female","2043","[55,60[",1427900,1424000,1,-0.273128370334057
"CANSIM","All","Female","2043","[60,65[",1349500,1346100,1,-0.25194516487588
"CANSIM","All","Female","2043","[65,70[",1227200,1224300,1,-0.236310299869622
"CANSIM","All","Female","2043","[70,75[",1170000,1167600,1,-0.205128205128205
"CANSIM","All","Female","2043","[75,80[",1156200,1153700,1,-0.216225566510984
"CANSIM","All","Female","2043","[80,85[",1078200,1076100,1,-0.194769059543684
"CANSIM","All","Female","2043","[85,90[",770600,769400,1,-0.155722813392162
"CANSIM","All","Female","2043","[90,95[",396700,396200,1,-0.126039828585833
"CANSIM","All","Female","2043","[95,100[",131400,131400,1,0
"CANSIM","All","Female","2043","[100,max[",21700,21600,1,-0.460829493087558
"CANSIM","Newfoundland","All","2043","All",460200,383900,2,-16.5797479356801
"CANSIM","Newfoundland","All","2043","[20,25[",21000,21100,1,0.476190476190476
"CANSIM","Newfoundland","All","2043","[25,30[",20600,20500,1,-0.485436893203883
"CANSIM","Newfoundland","All","2043","[30,35[",22200,22300,1,0.45045045045045
"CANSIM","Newfoundland","All","2043","[35,40[",23000,23000,1,0
"CANSIM","Newfoundland","All","2043","[40,45[",24500,24500,1,0
"CANSIM","Newfoundland","All","2043","[45,50[",27200,27200,1,0
"CANSIM","Newfoundland","All","2043","[50,55[",30000,30000,1,0
"CANSIM","Newfoundland","All","2043","[55,60[",30100,30100,1,0
"CANSIM","Newfoundland","All","2043","[60,65[",30400,30400,1,0
"CANSIM","Newfoundland","All","2043","[65,70[",30700,30600,1,-0.325732899022801
"CANSIM","Newfoundland","All","2043","[70,75[",32600,32600,1,0
"CANSIM","Newfoundland","All","2043","[75,80[",32700,32600,1,-0.305810397553528
"CANSIM","Newfoundland","All","2043","[80,85[",28200,28200,1,0
"CANSIM","Newfoundland","All","2043","[85,90[",19200,19200,1,0
"CANSIM","Newfoundland","All","2043","[90,95[",9000,9000,1,0
"CANSIM","Newfoundland","All","2043","[95,100[",2400,2300,1,-4.16666666666667
"CANSIM","Newfoundland","All","2043","[100,max[",300,300,1,0
"CANSIM","Newfoundland","Male","2043","All",221100,181900,1,-17.7295341474446
"CANSIM","Newfoundland","Male","2043","[20,25[",10700,10700,0,0
"CANSIM","Newfoundland","Male","2043","[25,30[",10200,10200,0,0
"CANSIM","Newfoundland","Male","2043","[30,35[",10900,10900,0,0
"CANSIM","Newfoundland","Male","2043","[35,40[",11000,11000,0,0
"CANSIM","Newfoundland","Male","2043","[40,45[",11800,11800,0,0
"CANSIM","Newfoundland","Male","2043","[45,50[",13400,13400,0,0
"CANSIM","Newfoundland","Male","2043","[50,55[",14900,14900,0,0
"CANSIM","Newfoundland","Male","2043","[55,60[",14600,14600,0,0
"CANSIM","Newfoundland","Male","2043","[60,65[",14500,14500,0,0
"CANSIM","Newfoundland","Male","2043","[65,70[",14500,14500,0,0
"CANSIM","Newfoundland","Male","2043","[70,75[",15400,15400,0,0
"CANSIM","Newfoundland","Male","2043","[75,80[",15100,15100,0,0
"CANSIM","Newfoundland","Male","2043","[80,85[",12700,12700,0,0
"CANSIM","Newfoundland","Male","2043","[85,90[",8000,8000,0,0
"CANSIM","Newfoundland","Male","2043","[90,95[",3400,3400,0,0
"CANSIM","Newfoundland","Male","2043","[95,100[",700,700,0,0
"CANSIM","Newfoundland","Male","2043","[100,max[",100,100,0,0
"CANSIM","Newfoundland","Female","2043","All",239100,202000,1,-15.5165202843998
"CANSIM","Newfoundland","Female","2043","[20,25[",10400,10400,0,0
"CANSIM","Newfoundland","Female","2043","[25,30[",10300,10300,0,0
"CANSIM","Newfoundland","Female","2043","[30,35[",11400,11400,0,0
"CANSIM","Newfoundland","Female","2043","[35,40[",12000,12000,0,0
"CANSIM","Newfoundland","Female","2043","[40,45[",12700,12700,0,0
"CANSIM","Newfoundland","Female","2043","[45,50[",13800,13800,0,0
"CANSIM","Newfoundland","Female","2043","[50,55[",15100,15100,0,0
"CANSIM","Newfoundland","Female","2043","[55,60[",15500,15500,0,0
"CANSIM","Newfoundland","Female","2043","[60,65[",15900,15900,0,0
"CANSIM","Newfoundland","Female","2043","[65,70[",16100,16100,0,0
"CANSIM","Newfoundland","Female","2043","[70,75[",17200,17200,0,0
"CANSIM","Newfoundland","Female","2043","[75,80[",17500,17500,0,0
"CANSIM","Newfoundland","Female","2043","[80,85[",15500,15500,0,0
"CANSIM","Newfoundland","Female","2043","[85,90[",11200,11200,0,0
"CANSIM","Newfoundland","Female","2043","[90,95[",5600,5600,0,0
"CANSIM","Newfoundland","Female","2043","[95,100[",1600,1600,0,0
"CANSIM","Newfoundland","Female","2043","[100,max[",200,200,0,0
"CANSIM","P.E.I.","All","2043","All",188700,151800,2,-19.5548489666137
"CANSIM","P.E.I.","All","2043","[20,25[",11200,11200,1,0
"CANSIM","P.E.I.","All","2043","[25,30[",9800,9800,1,0
"CANSIM","P.E.I.","All","2043","[30,35[",9600,9600,1,0
"CANSIM","P.E.I.","All","2043","[35,40[",9800,9800,1,0
"CANSIM","P.E.I.","All","2043","[40,45[",10300,10300,1,0
"CANSIM","P.E.I.","All","2043","[45,50[",11800,11800,1,0
"CANSIM","P.E.I.","All","2043","[50,55[",12600,12600,1,0
"CANSIM","P.E.I.","All","2043","[55,60[",12600,12600,1,0
"CANSIM","P.E.I.","All","2043","[60,65[",12300,12400,1,0.813008130081301
"CANSIM","P.E.I.","All","2043","[65,70[",11400,11300,1,-0.87719298245614
"CANSIM","P.E.I.","All","2043","[70,75[",10700,10700,1,0
"CANSIM","P.E.I.","All","2043","[75,80[",10000,10000,1,0
"CANSIM","P.E.I.","All","2043","[80,85[",9200,9200,1,0
"CANSIM","P.E.I.","All","2043","[85,90[",6300,6300,1,0
"CANSIM","P.E.I.","All","2043","[90,95[",3100,3100,1,0
"CANSIM","P.E.I.","All","2043","[95,100[",1000,1000,1,0
"CANSIM","P.E.I.","All","2043","[100,max[",100,100,1,0
"CANSIM","P.E.I.","Male","2043","All",91500,72300,1,-20.983606557377
"CANSIM","P.E.I.","Male","2043","[20,25[",5800,5800,0,0
"CANSIM","P.E.I.","Male","2043","[25,30[",4900,4900,0,0
"CANSIM","P.E.I.","Male","2043","[30,35[",4500,4500,0,0
"CANSIM","P.E.I.","Male","2043","[35,40[",4500,4500,0,0
"CANSIM","P.E.I.","Male","2043","[40,45[",4800,4800,0,0
"CANSIM","P.E.I.","Male","2043","[45,50[",5700,5700,0,0
"CANSIM","P.E.I.","Male","2043","[50,55[",6200,6200,0,0
"CANSIM","P.E.I.","Male","2043","[55,60[",6200,6200,0,0
"CANSIM","P.E.I.","Male","2043","[60,65[",6100,6100,0,0
"CANSIM","P.E.I.","Male","2043","[65,70[",5500,5500,0,0
"CANSIM","P.E.I.","Male","2043","[70,75[",5200,5200,0,0
"CANSIM","P.E.I.","Male","2043","[75,80[",4700,4700,0,0
"CANSIM","P.E.I.","Male","2043","[80,85[",4100,4100,0,0
"CANSIM","P.E.I.","Male","2043","[85,90[",2600,2600,0,0
"CANSIM","P.E.I.","Male","2043","[90,95[",1200,1200,0,0
"CANSIM","P.E.I.","Male","2043","[95,100[",300,300,0,0
"CANSIM","P.E.I.","Male","2043","[100,max[",0,0,0,
"CANSIM","P.E.I.","Female","2043","All",97200,79500,1,-18.2098765432099
"CANSIM","P.E.I.","Female","2043","[20,25[",5400,5400,0,0
"CANSIM","P.E.I.","Female","2043","[25,30[",4900,4900,0,0
"CANSIM","P.E.I.","Female","2043","[30,35[",5100,5100,0,0
"CANSIM","P.E.I.","Female","2043","[35,40[",5300,5300,0,0
"CANSIM","P.E.I.","Female","2043","[40,45[",5500,5500,0,0
"CANSIM","P.E.I.","Female","2043","[45,50[",6100,6100,0,0
"CANSIM","P.E.I.","Female","2043","[50,55[",6400,6400,0,0
"CANSIM","P.E.I.","Female","2043","[55,60[",6400,6400,0,0
"CANSIM","P.E.I.","Female","2043","[60,65[",6300,6300,0,0
"CANSIM","P.E.I.","Female","2043","[65,70[",5800,5800,0,0
"CANSIM","P.E.I.","Female","2043","[70,75[",5500,5500,0,0
"CANSIM","P.E.I.","Female","2043","[75,80[",5300,5300,0,0
"CANSIM","P.E.I.","Female","2043","[80,85[",5100,5100,0,0
"CANSIM","P.E.I.","Female","2043","[85,90[",3700,3700,0,0
"CANSIM","P.E.I.","Female","2043","[90,95[",1900,1900,0,0
"CANSIM","P.E.I.","Female","2043","[95,100[",700,700,0,0
"CANSIM","P.E.I.","Female","2043","[100,max[",100,100,0,0
"CANSIM","Nova Scotia","All","2043","All",960700,785800,2,-18.205475174352
"CANSIM","Nova Scotia","All","2043","[20,25[",55100,55100,1,0
"CANSIM","Nova Scotia","All","2043","[25,30[",50600,50500,1,-0.197628458498024
"CANSIM","Nova Scotia","All","2043","[30,35[",50100,50100,1,0
"CANSIM","Nova Scotia","All","2043","[35,40[",51600,51600,1,0
"CANSIM","Nova Scotia","All","2043","[40,45[",53800,53700,1,-0.185873605947955
"CANSIM","Nova Scotia","All","2043","[45,50[",58500,58500,1,0
"CANSIM","Nova Scotia","All","2043","[50,55[",62900,62900,1,0
"CANSIM","Nova Scotia","All","2043","[55,60[",61600,61500,1,-0.162337662337662
"CANSIM","Nova Scotia","All","2043","[60,65[",58300,58200,1,-0.171526586620926
"CANSIM","Nova Scotia","All","2043","[65,70[",55600,55500,1,-0.179856115107914
"CANSIM","Nova Scotia","All","2043","[70,75[",56600,56600,1,0
"CANSIM","Nova Scotia","All","2043","[75,80[",57400,57300,1,-0.174216027874564
"CANSIM","Nova Scotia","All","2043","[80,85[",53600,53600,1,0
"CANSIM","Nova Scotia","All","2043","[85,90[",36700,36700,1,0
"CANSIM","Nova Scotia","All","2043","[90,95[",17700,17700,1,0
"CANSIM","Nova Scotia","All","2043","[95,100[",5500,5500,1,0
"CANSIM","Nova Scotia","All","2043","[100,max[",800,800,1,0
"CANSIM","Nova Scotia","Male","2043","All",461200,371700,1,-19.4058976582827
"CANSIM","Nova Scotia","Male","2043","[20,25[",28100,28100,0,0
"CANSIM","Nova Scotia","Male","2043","[25,30[",25100,25100,0,0
"CANSIM","Nova Scotia","Male","2043","[30,35[",24000,24000,0,0
"CANSIM","Nova Scotia","Male","2043","[35,40[",24600,24600,0,0
"CANSIM","Nova Scotia","Male","2043","[40,45[",25700,25700,0,0
"CANSIM","Nova Scotia","Male","2043","[45,50[",28300,28300,0,0
"CANSIM","Nova Scotia","Male","2043","[50,55[",30500,30500,0,0
"CANSIM","Nova Scotia","Male","2043","[55,60[",29900,29900,0,0
"CANSIM","Nova Scotia","Male","2043","[60,65[",27600,27600,0,0
"CANSIM","Nova Scotia","Male","2043","[65,70[",26200,26200,0,0
"CANSIM","Nova Scotia","Male","2043","[70,75[",26500,26500,0,0
"CANSIM","Nova Scotia","Male","2043","[75,80[",26600,26600,0,0
"CANSIM","Nova Scotia","Male","2043","[80,85[",24300,24300,0,0
"CANSIM","Nova Scotia","Male","2043","[85,90[",15600,15600,0,0
"CANSIM","Nova Scotia","Male","2043","[90,95[",6700,6700,0,0
"CANSIM","Nova Scotia","Male","2043","[95,100[",1800,1800,0,0
"CANSIM","Nova Scotia","Male","2043","[100,max[",200,200,0,0
"CANSIM","Nova Scotia","Female","2043","All",499500,414100,1,-17.0970970970971
"CANSIM","Nova Scotia","Female","2043","[20,25[",27000,27000,0,0
"CANSIM","Nova Scotia","Female","2043","[25,30[",25400,25400,0,0
"CANSIM","Nova Scotia","Female","2043","[30,35[",26100,26100,0,0
"CANSIM","Nova Scotia","Female","2043","[35,40[",27000,27000,0,0
"CANSIM","Nova Scotia","Female","2043","[40,45[",28000,28000,0,0
"CANSIM","Nova Scotia","Female","2043","[45,50[",30200,30200,0,0
"CANSIM","Nova Scotia","Female","2043","[50,55[",32400,32400,0,0
"CANSIM","Nova Scotia","Female","2043","[55,60[",31600,31600,0,0
"CANSIM","Nova Scotia","Female","2043","[60,65[",30600,30600,0,0
"CANSIM","Nova Scotia","Female","2043","[65,70[",29300,29300,0,0
"CANSIM","Nova Scotia","Female","2043","[70,75[",30100,30100,0,0
"CANSIM","Nova Scotia","Female","2043","[75,80[",30700,30700,0,0
"CANSIM","Nova Scotia","Female","2043","[80,85[",29300,29300,0,0
"CANSIM","Nova Scotia","Female","2043","[85,90[",21100,21100,0,0
"CANSIM","Nova Scotia","Female","2043","[90,95[",11000,11000,0,0
"CANSIM","Nova Scotia","Female","2043","[95,100[",3700,3700,0,0
"CANSIM","Nova Scotia","Female","2043","[100,max[",600,600,0,0
"CANSIM","New Brunswick","All","2043","All",780600,636900,2,-18.4089162182936
"CANSIM","New Brunswick","All","2043","[20,25[",40600,40600,1,0
"CANSIM","New Brunswick","All","2043","[25,30[",39000,39000,1,0
"CANSIM","New Brunswick","All","2043","[30,35[",40900,40900,1,0
"CANSIM","New Brunswick","All","2043","[35,40[",41300,41300,1,0
"CANSIM","New Brunswick","All","2043","[40,45[",43000,43000,1,0
"CANSIM","New Brunswick","All","2043","[45,50[",46600,46600,1,0
"CANSIM","New Brunswick","All","2043","[50,55[",49500,49400,1,-0.202020202020202
"CANSIM","New Brunswick","All","2043","[55,60[",48900,48900,1,0
"CANSIM","New Brunswick","All","2043","[60,65[",48700,48700,1,0
"CANSIM","New Brunswick","All","2043","[65,70[",48000,48000,1,0
"CANSIM","New Brunswick","All","2043","[70,75[",47500,47400,1,-0.210526315789474
"CANSIM","New Brunswick","All","2043","[75,80[",47400,47400,1,0
"CANSIM","New Brunswick","All","2043","[80,85[",43700,43600,1,-0.22883295194508
"CANSIM","New Brunswick","All","2043","[85,90[",31200,31200,1,0
"CANSIM","New Brunswick","All","2043","[90,95[",15400,15400,1,0
"CANSIM","New Brunswick","All","2043","[95,100[",4700,4800,1,2.12765957446809
"CANSIM","New Brunswick","All","2043","[100,max[",700,700,1,0
"CANSIM","New Brunswick","Male","2043","All",380700,307100,1,-19.3328079852903
"CANSIM","New Brunswick","Male","2043","[20,25[",21100,21100,0,0
"CANSIM","New Brunswick","Male","2043","[25,30[",19800,19800,0,0
"CANSIM","New Brunswick","Male","2043","[30,35[",20400,20400,0,0
"CANSIM","New Brunswick","Male","2043","[35,40[",20300,20300,0,0
"CANSIM","New Brunswick","Male","2043","[40,45[",20800,20800,0,0
"CANSIM","New Brunswick","Male","2043","[45,50[",22800,22800,0,0
"CANSIM","New Brunswick","Male","2043","[50,55[",24100,24100,0,0
"CANSIM","New Brunswick","Male","2043","[55,60[",23800,23800,0,0
"CANSIM","New Brunswick","Male","2043","[60,65[",23500,23500,0,0
"CANSIM","New Brunswick","Male","2043","[65,70[",23200,23200,0,0
"CANSIM","New Brunswick","Male","2043","[70,75[",23200,23200,0,0
"CANSIM","New Brunswick","Male","2043","[75,80[",22700,22700,0,0
"CANSIM","New Brunswick","Male","2043","[80,85[",20100,20100,0,0
"CANSIM","New Brunswick","Male","2043","[85,90[",13600,13600,0,0
"CANSIM","New Brunswick","Male","2043","[90,95[",5900,5900,0,0
"CANSIM","New Brunswick","Male","2043","[95,100[",1600,1600,0,0
"CANSIM","New Brunswick","Male","2043","[100,max[",200,200,0,0
"CANSIM","New Brunswick","Female","2043","All",399900,329800,1,-17.5293823455864
"CANSIM","New Brunswick","Female","2043","[20,25[",19500,19500,0,0
"CANSIM","New Brunswick","Female","2043","[25,30[",19200,19200,0,0
"CANSIM","New Brunswick","Female","2043","[30,35[",20500,20500,0,0
"CANSIM","New Brunswick","Female","2043","[35,40[",21000,21000,0,0
"CANSIM","New Brunswick","Female","2043","[40,45[",22200,22200,0,0
"CANSIM","New Brunswick","Female","2043","[45,50[",23800,23800,0,0
"CANSIM","New Brunswick","Female","2043","[50,55[",25300,25300,0,0
"CANSIM","New Brunswick","Female","2043","[55,60[",25100,25100,0,0
"CANSIM","New Brunswick","Female","2043","[60,65[",25200,25200,0,0
"CANSIM","New Brunswick","Female","2043","[65,70[",24800,24800,0,0
"CANSIM","New Brunswick","Female","2043","[70,75[",24200,24200,0,0
"CANSIM","New Brunswick","Female","2043","[75,80[",24700,24700,0,0
"CANSIM","New Brunswick","Female","2043","[80,85[",23500,23500,0,0
"CANSIM","New Brunswick","Female","2043","[85,90[",17600,17600,0,0
"CANSIM","New Brunswick","Female","2043","[90,95[",9500,9500,0,0
"CANSIM","New Brunswick","Female","2043","[95,100[",3200,3200,0,0
"CANSIM","New Brunswick","Female","2043","[100,max[",500,500,0,0
"CANSIM","Quebec","All","2043","All",9507900,7615200,2,-19.9066039819519
"CANSIM","Quebec","All","2043","[20,25[",539200,539200,1,0
"CANSIM","Quebec","All","2043","[25,30[",572600,572600,1,0
"CANSIM","Quebec","All","2043","[30,35[",603000,603000,1,0
"CANSIM","Quebec","All","2043","[35,40[",579500,579500,1,0
"CANSIM","Quebec","All","2043","[40,45[",561000,560900,1,-0.017825311942959
"CANSIM","Quebec","All","2043","[45,50[",587100,587100,1,0
"CANSIM","Quebec","All","2043","[50,55[",598400,598500,1,0.0167112299465241
"CANSIM","Quebec","All","2043","[55,60[",554900,554800,1,-0.0180212650928095
"CANSIM","Quebec","All","2043","[60,65[",568100,568200,1,0.0176025347650062
"CANSIM","Quebec","All","2043","[65,70[",520900,520900,1,0
"CANSIM","Quebec","All","2043","[70,75[",471600,471700,1,0.0212044105173876
"CANSIM","Quebec","All","2043","[75,80[",486100,486100,1,0
"CANSIM","Quebec","All","2043","[80,85[",456900,456900,1,0
"CANSIM","Quebec","All","2043","[85,90[",318200,318200,1,0
"CANSIM","Quebec","All","2043","[90,95[",149600,149700,1,0.0668449197860962
"CANSIM","Quebec","All","2043","[95,100[",42500,42600,1,0.235294117647059
"CANSIM","Quebec","All","2043","[100,max[",5300,5300,1,0
"CANSIM","Quebec","Male","2043","All",4737100,3768600,1,-20.4449979945536
"CANSIM","Quebec","Male","2043","[20,25[",276300,276300,0,0
"CANSIM","Quebec","Male","2043","[25,30[",292100,292100,0,0
"CANSIM","Quebec","Male","2043","[30,35[",305100,305100,0,0
"CANSIM","Quebec","Male","2043","[35,40[",292000,292000,0,0
"CANSIM","Quebec","Male","2043","[40,45[",283500,283500,0,0
"CANSIM","Quebec","Male","2043","[45,50[",298200,298200,0,0
"CANSIM","Quebec","Male","2043","[50,55[",304500,304500,0,0
"CANSIM","Quebec","Male","2043","[55,60[",278800,278800,0,0
"CANSIM","Quebec","Male","2043","[60,65[",283800,283800,0,0
"CANSIM","Quebec","Male","2043","[65,70[",258600,258600,0,0
"CANSIM","Quebec","Male","2043","[70,75[",231100,231100,0,0
"CANSIM","Quebec","Male","2043","[75,80[",233100,233100,0,0
"CANSIM","Quebec","Male","2043","[80,85[",211900,211900,0,0
"CANSIM","Quebec","Male","2043","[85,90[",140100,140100,0,0
"CANSIM","Quebec","Male","2043","[90,95[",61500,61500,0,0
"CANSIM","Quebec","Male","2043","[95,100[",16100,16100,0,0
"CANSIM","Quebec","Male","2043","[100,max[",1900,1900,0,0
"CANSIM","Quebec","Female","2043","All",4770800,3846600,1,-19.3720130795674
"CANSIM","Quebec","Female","2043","[20,25[",262900,262900,0,0
"CANSIM","Quebec","Female","2043","[25,30[",280500,280500,0,0
"CANSIM","Quebec","Female","2043","[30,35[",297900,297900,0,0
"CANSIM","Quebec","Female","2043","[35,40[",287500,287500,0,0
"CANSIM","Quebec","Female","2043","[40,45[",277400,277400,0,0
"CANSIM","Quebec","Female","2043","[45,50[",288900,288900,0,0
"CANSIM","Quebec","Female","2043","[50,55[",294000,294000,0,0
"CANSIM","Quebec","Female","2043","[55,60[",276000,276000,0,0
"CANSIM","Quebec","Female","2043","[60,65[",284400,284400,0,0
"CANSIM","Quebec","Female","2043","[65,70[",262300,262300,0,0
"CANSIM","Quebec","Female","2043","[70,75[",240600,240600,0,0
"CANSIM","Quebec","Female","2043","[75,80[",253000,253000,0,0
"CANSIM","Quebec","Female","2043","[80,85[",245000,245000,0,0
"CANSIM","Quebec","Female","2043","[85,90[",178100,178100,0,0
"CANSIM","Quebec","Female","2043","[90,95[",88200,88200,0,0
"CANSIM","Quebec","Female","2043","[95,100[",26500,26500,0,0
"CANSIM","Quebec","Female","2043","[100,max[",3400,3400,0,0
"CANSIM","Ontario","All","2043","All",17873500,14250900,2,-20.2679945170224
"CANSIM","Ontario","All","2043","[20,25[",1129800,1129800,1,0
"CANSIM","Ontario","All","2043","[25,30[",1085600,1085600,1,0
"CANSIM","Ontario","All","2043","[30,35[",1091500,1091500,1,0
"CANSIM","Ontario","All","2043","[35,40[",1114800,1114900,1,0.00897021887334051
"CANSIM","Ontario","All","2043","[40,45[",1129800,1129800,1,0
"CANSIM","Ontario","All","2043","[45,50[",1173300,1173300,1,0
"CANSIM","Ontario","All","2043","[50,55[",1163800,1163700,1,-0.00859254167382712
"CANSIM","Ontario","All","2043","[55,60[",1084300,1084300,1,0
"CANSIM","Ontario","All","2043","[60,65[",985900,986000,1,0.0101430165331169
"CANSIM","Ontario","All","2043","[65,70[",905400,905400,1,0
"CANSIM","Ontario","All","2043","[70,75[",885100,885100,1,0
"CANSIM","Ontario","All","2043","[75,80[",868800,868800,1,0
"CANSIM","Ontario","All","2043","[80,85[",774600,774600,1,0
"CANSIM","Ontario","All","2043","[85,90[",515900,515800,1,-0.0193836014731537
"CANSIM","Ontario","All","2043","[90,95[",250400,250500,1,0.0399361022364217
"CANSIM","Ontario","All","2043","[95,100[",79300,79300,1,0
"CANSIM","Ontario","All","2043","[100,max[",12500,12500,1,0
"CANSIM","Ontario","Male","2043","All",8738100,6878400,1,-21.2826587015484
"CANSIM","Ontario","Male","2043","[20,25[",586800,586800,0,0
"CANSIM","Ontario","Male","2043","[25,30[",548700,548700,0,0
"CANSIM","Ontario","Male","2043","[30,35[",538400,538400,0,0
"CANSIM","Ontario","Male","2043","[35,40[",545600,545600,0,0
"CANSIM","Ontario","Male","2043","[40,45[",553700,553700,0,0
"CANSIM","Ontario","Male","2043","[45,50[",579800,579800,0,0
"CANSIM","Ontario","Male","2043","[50,55[",576000,576000,0,0
"CANSIM","Ontario","Male","2043","[55,60[",531900,531900,0,0
"CANSIM","Ontario","Male","2043","[60,65[",471700,471700,0,0
"CANSIM","Ontario","Male","2043","[65,70[",425300,425300,0,0
"CANSIM","Ontario","Male","2043","[70,75[",416600,416600,0,0
"CANSIM","Ontario","Male","2043","[75,80[",406900,406900,0,0
"CANSIM","Ontario","Male","2043","[80,85[",353200,353200,0,0
"CANSIM","Ontario","Male","2043","[85,90[",220100,220100,0,0
"CANSIM","Ontario","Male","2043","[90,95[",95400,95400,0,0
"CANSIM","Ontario","Male","2043","[95,100[",25400,25400,0,0
"CANSIM","Ontario","Male","2043","[100,max[",2900,2900,0,0
"CANSIM","Ontario","Female","2043","All",9135300,7372500,1,-19.2965748251289
"CANSIM","Ontario","Female","2043","[20,25[",543000,543000,0,0
"CANSIM","Ontario","Female","2043","[25,30[",536900,536900,0,0
"CANSIM","Ontario","Female","2043","[30,35[",553100,553100,0,0
"CANSIM","Ontario","Female","2043","[35,40[",569300,569300,0,0
"CANSIM","Ontario","Female","2043","[40,45[",576100,576100,0,0
"CANSIM","Ontario","Female","2043","[45,50[",593500,593500,0,0
"CANSIM","Ontario","Female","2043","[50,55[",587700,587700,0,0
"CANSIM","Ontario","Female","2043","[55,60[",552400,552400,0,0
"CANSIM","Ontario","Female","2043","[60,65[",514300,514300,0,0
"CANSIM","Ontario","Female","2043","[65,70[",480100,480100,0,0
"CANSIM","Ontario","Female","2043","[70,75[",468500,468500,0,0
"CANSIM","Ontario","Female","2043","[75,80[",461900,461900,0,0
"CANSIM","Ontario","Female","2043","[80,85[",421400,421400,0,0
"CANSIM","Ontario","Female","2043","[85,90[",295700,295700,0,0
"CANSIM","Ontario","Female","2043","[90,95[",155100,155100,0,0
"CANSIM","Ontario","Female","2043","[95,100[",53900,53900,0,0
"CANSIM","Ontario","Female","2043","[100,max[",9600,9600,0,0
"CANSIM","Manitoba","All","2043","All",1717700,1293500,2,-24.6958141701112
"CANSIM","Manitoba","All","2043","[20,25[",116400,116400,1,0
"CANSIM","Manitoba","All","2043","[25,30[",110800,110800,1,0
"CANSIM","Manitoba","All","2043","[30,35[",109600,109500,1,-0.0912408759124088
"CANSIM","Manitoba","All","2043","[35,40[",106200,106300,1,0.0941619585687382
"CANSIM","Manitoba","All","2043","[40,45[",105900,105900,1,0
"CANSIM","Manitoba","All","2043","[45,50[",106700,106700,1,0
"CANSIM","Manitoba","All","2043","[50,55[",107200,107200,1,0
"CANSIM","Manitoba","All","2043","[55,60[",101100,101200,1,0.0989119683481701
"CANSIM","Manitoba","All","2043","[60,65[",90100,90100,1,0
"CANSIM","Manitoba","All","2043","[65,70[",78100,78200,1,0.128040973111396
"CANSIM","Manitoba","All","2043","[70,75[",70600,70600,1,0
"CANSIM","Manitoba","All","2043","[75,80[",65800,65800,1,0
"CANSIM","Manitoba","All","2043","[80,85[",59400,59500,1,0.168350168350168
"CANSIM","Manitoba","All","2043","[85,90[",39800,39800,1,0
"CANSIM","Manitoba","All","2043","[90,95[",18900,18900,1,0
"CANSIM","Manitoba","All","2043","[95,100[",5700,5700,1,0
"CANSIM","Manitoba","All","2043","[100,max[",900,900,1,0
"CANSIM","Manitoba","Male","2043","All",853900,636200,1,-25.4947886169341
"CANSIM","Manitoba","Male","2043","[20,25[",60800,60800,0,0
"CANSIM","Manitoba","Male","2043","[25,30[",56300,56300,0,0
"CANSIM","Manitoba","Male","2043","[30,35[",54500,54500,0,0
"CANSIM","Manitoba","Male","2043","[35,40[",52400,52400,0,0
